8.9778020978e-02	-6.6376212053e-03	9.7556505352e-03
8.9778020978e-02	-6.6376212053e-03	1.1773089878e-02
8.9778020978e-02	-6.6376212053e-03	1.3790530153e-02
8.9827097952e-02	-6.6538918763e-03	9.7128571942e-03
8.9827097952e-02	-6.6538918763e-03	1.1723640375e-02
8.9827097952e-02	-6.6538918763e-03	1.3734430075e-02
8.9883826673e-02	-6.6537931561e-03	9.6646761522e-03
8.9883826673e-02	-6.6537931561e-03	1.1667969637e-02
8.9883826673e-02	-6.6537931561e-03	1.3671260327e-02
8.9944332838e-02	-6.6399998032e-03	9.6143176779e-03
8.9944332838e-02	-6.6399998032e-03	1.1609749869e-02
8.9944332838e-02	-6.6399998032e-03	1.3605169952e-02
9.0006746352e-02	-6.6138030961e-03	9.5632486045e-03
9.0006746352e-02	-6.6138030961e-03	1.1550759897e-02
9.0006746352e-02	-6.6138030961e-03	1.3538260013e-02
9.0069137514e-02	-6.5745310858e-03	9.5132617280e-03
9.0069137514e-02	-6.5745310858e-03	1.1493019760e-02
9.0069137514e-02	-6.5745310858e-03	1.3472770341e-02
9.0126797557e-02	-6.5190130845e-03	9.4685293734e-03
9.0126797557e-02	-6.5190130845e-03	1.1441299692e-02
9.0126797557e-02	-6.5190130845e-03	1.3414070010e-02
9.0180121362e-02	-6.4501590095e-03	9.4284070656e-03
9.0180121362e-02	-6.4501590095e-03	1.1394919828e-02
9.0180121362e-02	-6.4501590095e-03	1.3361429796e-02
9.0238116682e-02	-6.3757831231e-03	9.3848640099e-03
9.0238116682e-02	-6.3757831231e-03	1.1344649829e-02
9.0238116682e-02	-6.3757831231e-03	1.3304440305e-02
9.0301007032e-02	-6.2955580652e-03	9.3379048631e-03
9.0301007032e-02	-6.2955580652e-03	1.1290390044e-02
9.0301007032e-02	-6.2955580652e-03	1.3242869638e-02
9.0369038284e-02	-6.2092449516e-03	9.2873517424e-03
9.0369038284e-02	-6.2092449516e-03	1.1231910437e-02
9.0369038284e-02	-6.2092449516e-03	1.3176480308e-02
9.0442508459e-02	-6.1166421510e-03	9.2329150066e-03
9.0442508459e-02	-6.1166421510e-03	1.1169060133e-02
9.0442508459e-02	-6.1166421510e-03	1.3105209917e-02
9.0521641076e-02	-6.0175810941e-03	9.1746030375e-03
9.0521641076e-02	-6.0175810941e-03	1.1101669632e-02
9.0521641076e-02	-6.0175810941e-03	1.3028729707e-02
9.0606652200e-02	-5.9119448997e-03	9.1122379526e-03
9.0606652200e-02	-5.9119448997e-03	1.1029579677e-02
9.0606652200e-02	-5.9119448997e-03	1.2946919538e-02
9.0697728097e-02	-5.7996739633e-03	9.0456539765e-03
9.0697728097e-02	-5.7996739633e-03	1.0952670127e-02
9.0697728097e-02	-5.7996739633e-03	1.2859679759e-02
9.0795017779e-02	-5.6807799265e-03	8.9748892933e-03
9.0795017779e-02	-5.6807799265e-03	1.0870859958e-02
9.0795017779e-02	-5.6807799265e-03	1.2766829692e-02
